comment_channel,createtime,ext1,ext2,ext3,ext4,ext5,id,img,keywords,level,media_name,media_type,old_level,title,url
sh,1527461862,,sh:comos-hcaquev2223638:0,中药冒充水果走“绿通”,sh:comos-hcaquev2223638:0,"？？？？本报5月27日讯？？橘生淮南则为橘，橘生淮北则为……冒充“绿通”的一味中药。近日，省高速公路建设开发总公司常德管理处桃源收费站查处一台假冒“绿通”车辆。
？？？？5月24日17时40分，一辆冀F牌照货车驶入常德管理处桃源收费站X02车道。司机自称货车为运输“柑橘”的“绿通”车辆，并主动向…",1-1-35755242,,"绿通,中药,枳壳",0,三湘都市报,,3,中药冒充水果走“绿通”,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev2223638.shtml
sh,1527461862,,sh:comos-hcaquev2223637:0,,sh:comos-hcaquev2223637:0,"？？？？本报5月27日讯？？5月25日，新化县举行电商产业园开园仪式暨“县域电商+乡村振兴”高峰论坛。来自全国各地国家级电商专家、知名媒体、互联网公司代表等齐聚新化，探讨“县域电商+乡村振兴”融合发展之路。
？？？？近年来，新化县电子商务产业发展迅猛，目前，该县登记注册从事电子商务企业近5…",1-1-35755227,,"电子商务,电商,新化",0,三湘都市报,,3,数十家企业入驻新化电商产业园,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev2223637.shtml
sh,1527461596,,sh:comos-hcaquev2213463:0,,sh:comos-hcaquev2213463:0,"原标题：小偷入室猥亵熟睡女业主 被警察抱滚楼梯抓获
安徽商报讯 5月25日凌晨时分，合肥登云庭小区一名女业主小丽（化名）正在家中熟睡，一名小偷偷偷进入家中盗窃并猥亵小丽。接到报警后，民警及时赶到搜索，最终抱住窃贼一起滚下楼梯将其抓获，为了抓获嫌疑人，办案民警身上多处擦伤。",1-1-35755259,,"楼梯,熟睡,警官",0,封面新闻,,2,小偷入室猥亵熟睡女业主 被警察抱滚楼梯抓获,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev2213463.shtml
sh,1527458190,,sh:comos-hcaquev2100996:0,,sh:comos-hcaquev2100996:0,"《4岁男孩一屁股坐进开水桶》后续
爱心涌动，墨墨一天收到十多万善款",1-1-35755015,,"张婷,捐款,晚报,善款",1,钱江晚报,,1,4岁男孩一屁股坐进开水桶后续：一天收十多万善款,http://news.sina.com.cn/s/wh/2018-05-28/doc-ihcaquev2100996.shtml
sh,1527457105,,sh:comos-hcaquev2072571:0,,sh:comos-hcaquev2072571:0,"原标题：分手后心怀恨意男子非法拘禁、强奸前女友获刑四年
安徽商报讯 深夜十二点闯入前女友家中，持刀强行将其带离，途中多次对其进行辱骂殴打，并将前女友带至河边犯下强奸恶行。安徽商报记者从宁国市法院获悉，近日，该院开庭审理此起强奸、非法拘禁案件。陈某犯非法拘禁罪，判处有期…",1-1-35756395,,"非法拘禁,强奸罪,前女友",0,人民网,,2,男子分手后挟持前女友 不顾其生理期河边强奸对方,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev2072571.shtml
,1527456088,,sh:comos-hcaquev2047578:0,留学筹备期在不断前置,sh:comos-hcaquev2047578:0,"原标题：留学筹备期在不断前置
本科生留学意愿最高？留学更趋理性化？海归就业难？留学价值是否降低……对于这些留学热点问题，近日发布的《2018中国留学白皮书》给出了参考与答案。",1-1-35754910,,"留学,人群,留学生",0,中国青年报,,2,2018中国留学白皮书:更多学生没想移民 首选归国,http://news.sina.com.cn/o/2018-05-28/doc-ihcaquev2047578.shtml
sh,1527455537,,sh:comos-hcaquev2033644:0,,sh:comos-hcaquev2033644:0,"为进一步促进下沙街道人力资源的合理配置和有序流动，帮助企业和求职者搭建就业平台，为社区失业人员、就业困难人员提供就业再就业服务。上周五，下沙街道人社站在湾南社区举行一场小型招聘会。
本次招聘会共有24家企业参会招聘，提供招聘职位448个。岗位主要针对社区里年龄较大的求职者，提供…",1-1-35754898,,"传媒,招聘会,下沙",0,钱江晚报,,3,下沙街道在“家门口”举行招聘会,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev2033644.shtml
sh,1527455536,,sh:comos-hcaquev2033645:0,,sh:comos-hcaquev2033645:0,"雨后的晌午，与国际友人一起看看演、听音乐、尝美食、品美酒，是一件多么惬意的事。上周六下午，早城社区“友来友往，国际风尚”国际音乐美食节在德信中外公寓拉开了序幕。
在美食区，各个摊位按照不同国家的特色进行分类。比如在日本馆里，有各种不同口味的寿司。在泰国馆，小姐姐穿着泰国传统…",1-1-35754967,,"美食,美食节,社区",0,钱江晚报,,3,早城社区这场美食节活动，充满了国际范儿,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev2033645.shtml
sh,1527455536,,sh:comos-hcaquev2033674:0,,sh:comos-hcaquev2033674:0,"夏天到了，又到了露腿露肉露身材的季节了。更有崇尚个性的时尚男女，会露出——文身。
为什么去文，大家各有各的理由，比如标榜个性、自我表达，也有的，为了纪念。但，万一后悔了呢？",1-1-35754908,,"黄安琪,文身,情谊",0,钱江晚报,,3,文的是个性和情谊洗的是人民币，还有痛,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev2033674.shtml
sh,1527455536,,sh:comos-hcaquev2033670:0,,sh:comos-hcaquev2033670:0,"《4岁男孩一屁股坐进开水桶》后续
爱心涌动，墨墨一天收到十多万善款",1-1-35754905,,"钱江,张婷,善款",0,钱江晚报,,3,爱心涌动，墨墨一天收到十多万善款,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev2033670.shtml
sh,1527455536,,sh:comos-hcaquev2033655:0,,sh:comos-hcaquev2033655:0,"“逢周末必下雨”似乎成了下沙近来破不了的“魔咒”。最近这几周，凡是周末，或多或少都要下点雨。上个周末还是阴雨天，很多人开始愁了：这个双休日，还会下雨吗？
记者从杭州天气官方微信了解到，接下去一周，将一直在阵雨和多云天气下切换。唯一的好消息是，双休日都是晴好天。",1-1-35754900,,"下沙,阵雨,好消息",0,钱江晚报,,3,好消息：本周末终于迎来晴好天,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev2033655.shtml
sh,1527455536,,sh:comos-hcaquev2033649:0,,sh:comos-hcaquev2033649:0,"近日，云水社区联合杭州师范大学志愿者，开展“保护空气质量，生活点滴我做起”以及“如何有效净化室内空气”宣传活动。
志愿者在活动场地放置宣传板，宣传内容包含常见室内挥发性有机污染物，室内污染物的危害、常见大气污染物等等。现场还设置了简单的问卷，答对一定量的题目，还能获得相应的…",1-1-35754896,,"志愿者,云水,空气质量",0,钱江晚报,,3,云水社区大学志愿者来宣传空气质量知识,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev2033649.shtml
sh,1527455520,,sh:comos-hcaquev2033003:0,,sh:comos-hcaquev2033003:0,"上周晴雨相间，气温还算舒适，有人不禁要问：杭州真的入夏了吗？这不用怀疑。而且，这样的天气还会延续，下周继续是多云加阵雨的组合，最高气温30℃左右。
本周继续晴雨相间",1-1-35754895,,"入梅,阵雨,最高气温",0,钱江晚报,,3,本周雨水一波接一波但梅雨季还没到时候,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev2033003.shtml
sh,1527455519,,sh:comos-hcaquev2032990:0,,sh:comos-hcaquev2032990:0,"本报讯俄罗斯世界杯即将揭幕，各位驾驶员要注意了，看球喝酒可以，酒后开车不行。
从5月25日开始，浙江警方集中开展酒驾醉驾毒驾夜查统一行动。钱江晚报记者从省交管局了解到，这次行动是由公安部统一部署的。从25日晚间行动至次日凌晨两点，杭州交警共查获醉驾违法行为9起、酒驾违法行为26起…",1-1-35754958,,"酒驾,醉驾,违法行为",0,钱江晚报,,3,中午喝了半斤白酒晚上九点一查，还是醉驾,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev2032990.shtml
sh,1527455519,,sh:comos-hcaquev2032954:0,,sh:comos-hcaquev2032954:0,近日，由华数传媒网络有限公司联合出品的传奇冒险电影《战神纪》正在全国院线热映。该片由哈斯朝鲁执导，李胜达担任执行导演，卓格赫担任编剧，让·雅克·阿诺监制，陈伟霆（饰演铁木真）、林允（饰演孛尔帖）、胡军（饰演忽出鲁）、李光洁（饰演扎木合）、赵立新（饰演塔里忽台）、倪大红（饰演萨…,1-1-35754931,,"战神纪,铁木真,让·雅克·阿诺",0,钱江晚报,,3,《战神纪》：独特的蒙古草原魔幻,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev2032954.shtml
sh,1527455519,,sh:comos-hcaquev2032995:0,松合社区大家都来学插花,sh:comos-hcaquev2032995:0,"近日，松合社区举办“”关爱女职工——插花培训”活动。
此次活动专程聘请了花艺师，带领大家走进插花艺术的海洋，去领略不一样的插花艺术，感受从自己手中绽放的浪漫，使女职工在学习插花创作过程中陶冶情操，提升自然审美品位。",1-1-35754904,,"插花,社区,汤晓燕",0,钱江晚报,,3,松合社区大家都来学插花,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev2032995.shtml
sh,1527455519,,sh:comos-hcaquev2032993:0,,sh:comos-hcaquev2032993:0,"菜场公交医疗全面接入？100个示范城市商圈街区全覆盖
银联联合产业各方打造移动支付便民“十大场景”",1-1-35754901,,"银联,移动支付,菜场",0,钱江晚报,,3,银联联合产业各方打造移动支付便民“十大场景”,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev2032993.shtml
sh,1527455519,,sh:comos-hcaquev2032967:0,快看！你家宝宝上电视啦,sh:comos-hcaquev2032967:0,由杭州市教育局、杭州市体育局、中国棋院杭州分院、杭州青少年活动中心、华数传媒网络有限公司联合主办的“七彩童年阳光宝宝”大赛的区赛评比刚落下帷幕，激烈的市赛号角随之吹响！6月5日至6月8日，成功晋级市赛的全市近两千名儿童，近百个幼儿园即将进入更为激烈的对决，向最终名次发起冲击，为荣…,1-1-35754899,,"阳光宝宝,华数,幼儿",0,钱江晚报,,3,快看！你家宝宝上电视啦,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev2032967.shtml
sh,1527455519,,sh:comos-hcaquev2032992:0,,sh:comos-hcaquev2032992:0,"本报讯说起跳绳，你可能觉得很简单。但如果你想的只是一人一根绳，单纯拼速度，那你可就OUT了。
事实上，跳绳的玩法早已突破你的想象——",1-1-35754897,,"跳绳,富阳,花样",0,钱江晚报,,3,半秒五个花样动作富阳小学生跳绳玩出新高度,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev2032992.shtml
sh,1527455519,,sh:comos-hcaquev2032953:0,,sh:comos-hcaquev2032953:0,"本报记者？汤晓燕？通讯员？葛燕青
生活在城市，楼道是我们每天回家的必经之地，也是家庭和睦、邻里和谐的大舞台。",1-1-35754893,,"楼道,下沙,居民",0,钱江晚报,,3,18个楼道争奇斗艳评出你心中的最美,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev2032953.shtml
sh,1527455518,,sh:comos-hcaquev2032946:0,,sh:comos-hcaquev2032946:0,"为了“偷面积”，套路越来越多。上周，湾南社区的工作人员在湾南金湾创业大厦附近巡逻时，发现一间正在装修的店面，看着有些“怪怪的”。
这个店面就在一家小吃店边上，另外一面是地下车库的入口处。按理，这个店面的墙边缘应该和车库相接。奇怪的是，这个店面居然有一部分墙和车库的墙重叠在一…",1-1-35754894,,"水果店,店面,违建",0,钱江晚报,,3,水果店不够大老板居然“偷面积”,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev2032946.shtml
gn,1527452784,,sh:comos-hcaquev1963874:0,,sh:comos-hcaquev1963874:0,"原标题：利剑高悬 跨境赌博“断链”
“我原以为进了境外赌场就再没回头路了，从没想过能平安回来，真的非常感谢我们的人民警察。”今年1月19日，22岁的辽宁鞍山人孟某某被人以“空放贷款”的名义诱骗至境外赌场，并遭到不法分子的非法拘禁和绑架勒索。2月4日，在云南瑞丽警方的全力营救下，孟某…",1-1-35757116,,"暴力,赌场,欠单,非法拘禁,赌博",0,人民日报,,2,女子被骗至境外赌场遭拘禁：两天才能吃一小口面,http://news.sina.com.cn/c/2018-05-28/doc-ihcaquev1963874.shtml
sh,1527452771,,sh:comos-hcaquev1963571:0,葡萄经济 脱贫动力,sh:comos-hcaquev1963571:0,近年来，河北省广平县在实施精准扶贫过程中，鼓励农民因地制宜发展葡萄种植，把昔日的葡萄零散销售发展为现在的订单网络销售、旅游采摘、葡萄酒加工等。目前，广平县葡萄种植面积2万余亩，有效带动群众实现增收，“葡萄经济”成为当地推进精准扶贫工作的新亮点。,1-1-35754811,,"广平县,史自强,经济",0,人民日报,,3,葡萄经济 脱贫动力,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev1963571.shtml
sh,1527452770,,sh:comos-hcaquev1963567:0,,sh:comos-hcaquev1963567:0,本报北京5月27日电？？（记者申少铁）医患体验管理与评价专业委员会日前在北京成立。专委会由北京大学人民医院牵头发起，中国研究型医院学会批准筹建，将主要从事医患体验管理需求的系统性研究，以及医患体验评价基准与流程的研究等。此前，北京大学人民医院已牵头成立“国家卫健委医院体验研究基地…,1-1-35754792,,"北京大学人民医院,医患,专委会",0,人民日报,,3,医患体验管理与评价专委会成立,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev1963567.shtml
sh,1527452770,,sh:comos-hcaquev1963560:0,,sh:comos-hcaquev1963560:0,"5月22日下午，杭州发生了令人揪心的一幕。然而，一群人的一个举动感动了这座城市。
这天下午，杭州清泰南苑小区15幢，一名3岁的小男孩不小心从6楼家里窗户掉下来，先掉到4楼的水泥阳台上，接着又摔到1楼的遮阳网上……",1-1-35754772,,"坠下,老板娘,杭州",0,人民日报,,3,孩子六楼坠下，险！ 众人伸手托举，暖！,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev1963560.shtml
sh,1527452770,,sh:comos-hcaquev1963562:0,幸福工程扶贫展启动,sh:comos-hcaquev1963562:0,"本报北京5月27日电？？（记者潘跃）为了母亲的微笑——幸福工程精准扶贫健康扶贫二十三载迹录展26日在北京正式启动。这是我国首个以贫困母亲为救助对象的公益项目，已走过二十三载，惠及142.7万人。
1995年2月，中国人口福利基金会、中国计划生育协会、中国人口报社联合发起成立了“幸福工程—…",1-1-35754770,,"扶贫,工程,脱贫率",0,人民日报,,3,幸福工程扶贫展启动,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev1963562.shtml
sh,1527452770,,sh:comos-hcaquev1963545:0,,sh:comos-hcaquev1963545:0,有汗出，没问题；树荫下凉凉快快躺着睡觉去了，危机就要来临了。,1-1-35754765,,"自立歌,搬运工,树荫",0,人民日报,,3,“最美搬运工” 美在奋斗中（民生观）,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev1963545.shtml
sh,1527452769,,sh:comos-hcaquev1963536:0,,sh:comos-hcaquev1963536:0,本报兰州5月27日电？？（记者付文）甘肃省政府办公厅日前印发《关于制定和实施老年人照顾服务项目的实施意见》，要求进一步做好老年人照顾服务工作，着力构建养老、孝老、敬老政策体系和社会环境。60周岁及以上老年人可自愿随子女在省内迁移户口，依法依规享受迁入地社会保障、住房保障、医疗卫生、…,1-1-35754806,,"养老服务,老年人,付文",0,人民日报,,3,行动不便老人办证可享上门服务,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev1963536.shtml
sh,1527451813,,sh:comos-hcaquev1942611:0,启事,sh:comos-hcaquev1942611:0,,1-1-35754718,,启事,0,大洋网-广州日报,,3,启事,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev1942611.shtml
sh,1527451809,,sh:comos-hcaquev1942402:0,写字楼租售,sh:comos-hcaquev1942402:0,,1-1-35754723,,写字楼,0,大洋网-广州日报,,3,写字楼租售,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev1942402.shtml
sh,1527451809,,sh:comos-hcaquev1942337:0,搬屋物流,sh:comos-hcaquev1942337:0,,1-1-35754708,,物流,0,大洋网-广州日报,,3,搬屋物流,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev1942337.shtml
sh,1527451808,,sh:comos-hcaquev1942275:0,尝完第一口 三成学生继续抽,sh:comos-hcaquev1942275:0,"5·31世界无烟日
44.4%的青少年第一次吸烟的原因是“出于好奇”，尝完第一口烟后，他们中竟然有三成养成了吸烟的习惯！广东省疾控中心的监测发现，学生吸烟率最高的是职业高中生，其次才是大学生，此外男生、农村学生也是“尝试吸烟率”超过三成的人群。",1-1-35754698,,"中风,吸烟率,吸烟",0,大洋网-广州日报,,3,尝完第一口 三成学生继续抽,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev1942275.shtml
sh,1527451808,,sh:comos-hcaquev1942290:0,轮椅上的羽球高手,sh:comos-hcaquev1942290:0,“生命在于运动，轮椅也是我身体的一部分，我通过打球收获快乐和健康。”闷热的广州五月天里，沙面羽毛球馆犹如巨大的蒸笼，数十位年过半百、坐着轮椅的残疾人在球场上挥汗如雨地训练。只见他们灵活地推动轮椅快速启动、快速归位，肩部转动，身体十分灵活，个个都球技高超。,1-1-35754689,,"轮椅,沙面,羽毛球馆",0,大洋网-广州日报,,3,轮椅上的羽球高手,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev1942290.shtml
sh,1527451807,,sh:comos-hcaquev1942181:0,拨12355聊“成长的烦恼”,sh:comos-hcaquev1942181:0,"扣人心弦的话剧、轻盈俏皮的舞姿、高亢明亮的朗诵声、英姿飒爽的跆拳道……从化区妇女儿童活动中心的孩子们献上一台文艺盛宴，拉开了“关爱孩子”主题月活动的帷幕，700多名孩子和家长共度快乐一天。
市文明办近期整合社会力量，联合相关部门在“六一”期间组织开展“新时代好少年”主题活动、…",1-1-35754748,,"未成年人,热线,青少年",0,大洋网-广州日报,,3,拨12355聊“成长的烦恼”,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev1942181.shtml
sh,1527451807,,sh:comos-hcaquev1942192:0,,sh:comos-hcaquev1942192:0,据介绍，广州市公安机关牵头及参与了全省“飓风1号、6号、8号、9号、11号、13号、15号、21号”等专项行动，以“飓风”行动为载体，固化各类技战法，强力打击电信网络诈骗、盗抢骗等刑事犯罪，在全市范围内迅速掀起一波接一波的打击整治攻势。今年1~5月，全市“两抢”案件发案同比下降56.9%，破案率…,1-1-35754747,,"破案率,电信诈骗,事主",0,大洋网-广州日报,,3,广州前五月共止付 涉电诈资金2.4亿元,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev1942192.shtml
sh,1527451807,,sh:comos-hcaquev1942241:0,情感天地,sh:comos-hcaquev1942241:0,,1-1-35754731,,"情感,天地",0,大洋网-广州日报,,3,情感天地,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev1942241.shtml
sh,1527451807,,sh:comos-hcaquev1942243:0,病房里过儿童节,sh:comos-hcaquev1942243:0,"昨日下午，南方医科大学珠江医院儿科病区举行了一场特别的互动活动——2018年六一儿童节“医家人”圆梦活动,让“医二代”的小志愿者和小患者们共同提前度过了一个快乐的儿童节。前期，团委向正在儿科住院的重症贫困家庭患儿征集小心愿，如一件心仪已久的小礼物等。征集完成后，由全院“医二代”志愿…",1-1-35754729,,"志愿者,病房,儿童节",0,大洋网-广州日报,,3,病房里过儿童节,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev1942243.shtml
sh,1527451807,,sh:comos-hcaquev1942194:0,养老院里建儿童游乐设施,sh:comos-hcaquev1942194:0,"“老”问题新调查养老院调查系列报道
统筹/广州日报全媒体记者吴多",1-1-35754727,,"养老院,养老机构,老人",0,大洋网-广州日报,,3,养老院里建儿童游乐设施,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev1942194.shtml
sh,1527451807,,sh:comos-hcaquev1942259:0,商铺租售,sh:comos-hcaquev1942259:0,,1-1-35754721,,商铺,0,大洋网-广州日报,,3,商铺租售,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev1942259.shtml
sh,1527451807,,sh:comos-hcaquev1942161:0,厂房仓库,sh:comos-hcaquev1942161:0,,1-1-35754720,,"厂房,仓库",0,大洋网-广州日报,,3,厂房仓库,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev1942161.shtml
sh,1527451807,,sh:comos-hcaquev1942216:0,求职招聘,sh:comos-hcaquev1942216:0,,1-1-35754713,,"招聘,求职",0,大洋网-广州日报,,3,求职招聘,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev1942216.shtml
sh,1527451807,,sh:comos-hcaquev1942196:0,,sh:comos-hcaquev1942196:0,"女子携银行卡失联
5月23日19时30分许，广州海珠警方接到高女士家人的报警，称高女士当天傍晚在接到一个陌生来电后，便带着家里和公司的两张存有20多万元存款的银行卡失联。通过报警人的描述，警方判断高女士很可能是遭遇了冒充“公检法”的诈骗，轻信对方摆布，到附近的旅馆开房，使用网上银行…",1-1-35754711,,"失联,诈骗,女士",0,大洋网-广州日报,,3,警察冲进宾馆夺手机 帮受骗者“抢回”20万,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev1942196.shtml
sh,1527451807,,sh:comos-hcaquev1942170:0,家居专栏宣传,sh:comos-hcaquev1942170:0,广告咨询电话：81878507？？81845110,1-1-35754703,,"专栏,家居,广告",0,大洋网-广州日报,,3,家居专栏宣传,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev1942170.shtml
sh,1527451807,,sh:comos-hcaquev1942184:0,便民服务,sh:comos-hcaquev1942184:0,,1-1-35754695,,便民服务,0,大洋网-广州日报,,3,便民服务,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev1942184.shtml
sh,1527451807,,sh:comos-hcaquev1942199:0,车陂龙舟趁景时,sh:comos-hcaquev1942199:0,昨日上午，车陂村同章简公祠前锣鼓喧天，街坊围在祠堂外的水塘四周等候龙舟出水。“跟过年一样热闹，村民都兴高采烈。”73岁的车陂村民李光华，一大早就提着花了一年时间制作出的精美纸扎龙船来到现场，每年这个时候，他都会和其他村民一起观看龙舟出水。,1-1-35754694,,"龙舟,车陂,公祠",0,大洋网-广州日报,,3,车陂龙舟趁景时,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev1942199.shtml
sh,1527451807,,sh:comos-hcaquev1942173:0,,sh:comos-hcaquev1942173:0,标的：北京路粤菜博物馆（广州市越秀区北京路188号，含禺山路23号物业）（面积：2252.95平方米，出租用途：商业，交易编号：YXZL1CA11803000187）。联系地址：广州市越秀区万福路128号，联系人：陈小姐，37581926。标的详情和办理登记所须提交的文件、证明等资料清单及参考格式的下载，请登录广州市…,1-1-35754687,,"越秀,物业,公告期",0,大洋网-广州日报,,3,越秀公有物业租赁服务平台招租公告,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev1942173.shtml
sh,1527451806,,sh:comos-hcaquev1942098:0,,sh:comos-hcaquev1942098:0,广州日报讯？（全媒体记者林霞虹）登上温布尔登球场比赛是无数网球运动员梦寐以求的事情。今年8月，广州的两位小小网球运动员就将圆梦。5月19日，“通往温布尔登之路”全英俱乐部14岁及以下挑战赛（The？Road？to？Wimbledon）中国区决赛在南京落幕，广东实验中学初中部的陈醒道和段皓分获冠亚军，…,1-1-35754717,,"打网球,段皓,温布尔登",0,大洋网-广州日报,,3,广州两网球小将走向“温布尔登”,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev1942098.shtml
sh,1527451806,,sh:comos-hcaquev1942156:0,,sh:comos-hcaquev1942156:0,"专题
70岁机械师孔繁标爷爷：",1-1-35754697,,"牙齿,口福,羊城",0,大洋网-广州日报,,3,口福行动  高龄种牙 即种即用享长寿,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev1942156.shtml
sh,1527451806,,sh:comos-hcaquev1942122:0,商业信息,sh:comos-hcaquev1942122:0,,1-1-35754690,,"商业,信息",0,大洋网-广州日报,,3,商业信息,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev1942122.shtml
gn,1527451798,,sh:comos-hcaquev1941782:0,,sh:comos-hcaquev1941782:0,"原标题：老赖家中查出近80万元现金
广州日报茂名讯（全媒体记者关家玉通讯员刘旭玲）记者从高州市获悉，高州法院执行局近日根据申请人提供的执行线索，对被执行人陈某的住所依法进行突击搜查，现场查获保险柜一个，依法予以查扣。经与申请执行人、被执行人及其家属一起在银行…",1-1-35754736,,"高州,干警,老赖",1,大洋网,,1,老赖欠贷114万 法院突击搜其住所查出近80万现金,http://news.sina.com.cn/c/2018-05-28/doc-ihcaquev1941782.shtml
sh,1527444718,,sh:comos-hcaquev1780435:0,,sh:comos-hcaquev1780435:0,"原标题：安康杀害小姐妹凶犯伏法
华商报安康讯（记者 张建全）5月25日，备受关注的安康小姐妹遇害案凶犯成国林被执行死刑。",1-1-35756033,,"安康,国林,凶犯",0,华商网,,2,男子离婚迁怒他人 杀害前妻2名小侄女被执行死刑,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev1780435.shtml
sh,1527444715,,sh:comos-hcaquev1780315:0,,sh:comos-hcaquev1780315:0,"原标题：购房交诚意金 一个半月被加价60万
该套商品房上下两层",1-1-35755797,,"商品房,开发商,诚意金",1,华商网,,1,西安一楼盘半月加价60万 因“领导觉得卖便宜了”,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev1780315.shtml
sh,1527443838,,sh:comos-hcaquev1756177:0,,sh:comos-hcaquev1756177:0,"原标题：第三方鉴定出炉，“奔驰失控门”真相近了
■观察家",1-1-35756642,,"奔驰,鉴定,失控",0,新京报,,2,“奔驰失控门”第三方鉴定出炉 媒体：真相近了,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev1756177.shtml
sh,1527439463,,sh:comos-hcaquev1619469:0,,sh:comos-hcaquev1619469:0,"来源：央视新闻客户端
5月27日上午，重庆长寿区向阳路一处二楼的广告牌掉落，当场砸倒6人，其中1人死亡、1人受重伤，另外4人受轻伤。据目击者称，事发时二楼在装修，可能是装修过程中不慎造成广告牌架松动掉落。目前伤者已被送往医院救治，事故具体原因还在进一步调查当中。 (央视记者 法绮)",1-1-35754516,,"长寿区,广告牌,重庆",0,央视新闻,,3,重庆长寿区一广告牌掉落街头 致1死多伤,http://news.sina.com.cn/s/2018-05-28/doc-ihcaquev1619469.shtml
sh,1527438098,,sh:comos-hcaquev1572243:0,,sh:comos-hcaquev1572243:0,"封面新闻记者 刘秋凤 摄影 雷远东
成都有一支很特别的模特队。他们外形靓丽，穿着漂亮时装，在T台上明星范儿十足。与众不同的是，他们听不到音乐的节奏，他们是生活在无声世界里的聋人。看他们的表演，容易联想到多年前红极一时的聋人舞蹈《千手观音》。",1-1-35754503,,"模特队,聋人,姚艺,青羊区,残疾人",1,封面新闻,,1,成都聋人帅哥美女模特队：除了听 什么都可以做到,http://news.sina.com.cn/s/wh/2018-05-28/doc-ihcaquev1572243.shtml
sh,1527437581,,sh:comos-hcaquev1553019:0,,sh:comos-hcaquev1553019:0,"原标题：[健康]颈腰椎衰老分5个阶段，你到了哪一步？ 看完吓一跳。。。
脖子痛？腰痛？腰背僵硬？手麻？头晕？颈椎曲度消失？腰椎间盘膨出？骨质增生？是不是怀疑自己颈椎/腰椎衰老了？",1-1-35754505,,"脊柱,颈腰椎,颈椎",1,央视财经,,1,颈腰椎衰老分5个阶段 你到了哪一步看完吓一跳,http://news.sina.com.cn/s/wh/2018-05-28/doc-ihcaquev1553019.shtml
gn,1527436174,,sh:comos-hcaquev1486407:0,,sh:comos-hcaquev1486407:0,"原标题：女子一天吃800多粒泻药仅35公斤终殒命！动画科普何为神经性厌食症
近日外媒报道，澳大利亚一28岁女子克劳迪娅一天吃800多粒泻药最终不幸去世！四年前的2014年6月，克劳迪娅入院治疗时，体重仅35公斤，她于当月29日去世。本月23日，克劳迪娅死因调查报告出炉，家人才知道她患上的是神经…",1-1-35754441,,"神经性厌食症,泻药,克劳迪娅",1,新京报,sp,1,女子一天吃800多粒泻药 仅35公斤后殒命(视频),http://news.sina.com.cn/c/2018-05-27/doc-ihcaquev1486407.shtml
